ZN,INDUS,NOX,RM,AGE,DIS,TAX,PTRATIO,LSTAT,MEDV
-0.4997754461155184,-0.3537517733157831,0.13216449559953386,-0.126524870151689,1.0417020731971707,-0.0800971616957176,-0.41867690134400926,1.262054836994112,1.6632476866565182,15.2
-0.4997754461155184,-0.3537517733157831,0.13216449559953386,-0.9781881840307929,1.3526450124966471,-0.013001045103078023,-0.41867690134400926,1.262054836994112,1.9244005628809011,14.5
-0.4997754461155184,-0.3537517733157831,0.13216449559953386,-0.6908488896825227,1.1316132845608744,0.15964525997553133,-0.41867690134400926,1.262054836994112,1.1184287552228922,15.6
-0.4997754461155184,-0.3537517733157831,0.13216449559953386,-0.9781881840307929,0.9892538665683431,0.3198138426108771,-0.41867690134400926,1.262054836994112,0.7829823883484691,16.6
-0.4997754461155184,-0.3537517733157831,0.13216449559953386,0.7872658587216329,1.1428521859813379,0.1908962830038864,-0.41867690134400926,1.262054836994112,0.33046749075277115,18.4
-0.4997754461155184,-0.3537517733157831,0.13216449559953386,1.2506328288868596,0.8768648523637131,0.06855788613970765,-0.41867690134400926,1.262054836994112,0.14585942307691419,21.0
-0.4997754461155184,-0.3537517733157831,0.13216449559953386,-1.2370524131733762,1.1316132845608744,0.06515487092790839,-0.41867690134400926,1.262054836994112,2.53675903126911,12.7
-0.4997754461155184,-0.3537517733157831,0.13216449559953386,-0.3077298305514987,1.3526450124966471,0.032259057213850216,-0.41867690134400926,1.262054836994112,0.38449912031643624,14.5
-0.4997754461155184,-0.3537517733157831,0.13216449559953386,-1.2681161206704876,1.1653299888222637,-0.1876891593087669,-0.41867690134400926,1.262054836994112,1.5799489244125344,13.1
-0.4997754461155184,-0.7079222025729963,-0.30619347423536547,-0.6675511090596915,0.16132146192756874,-0.429813691628275,-0.6214152172801797,0.20070413849771548,-0.3719436935748797,18.9
-0.4997754461155184,-0.7079222025729963,-0.30619347423536547,-0.9057061998708681,-0.09342697026959283,-0.4198315136736643,-0.6214152172801797,0.20070413849771548,0.01753430286320872,20.0
-0.4997754461155184,-0.7079222025729963,-0.30619347423536547,-0.8824084192480369,-0.8389407644936387,-0.10431528661968806,-0.6214152172801797,0.20070413849771548,-0.5768136223371112,21.0
-0.4997754461155184,-0.7079222025729963,-0.30619347423536547,-0.5821259134426378,-1.2622727179977453,-0.15360229027057878,-0.6214152172801797,0.20070413849771548,-0.2706343881430068,24.7
-0.4997754461155184,-0.5535818778966879,-0.8794308194040793,1.4991424888637384,-2.2850127472598785,0.9090459265338966,-0.9544853077467454,-0.56582692152746,-1.4615815564421326,26.6
-0.4997754461155184,-0.5535818778966879,-0.8794308194040793,-0.056631528283193185,-2.1463996297408348,0.9090459265338966,-0.9544853077467454,-0.56582692152746,-1.243203720288985,25.3
-0.4997754461155184,-0.5535818778966879,-0.8794308194040793,0.052091447956694036,-2.1501459302143227,0.9090459265338966,-0.9544853077467454,-0.56582692152746,-0.876238902835757,24.7
-0.4997754461155184,-0.5535818778966879,-0.8794308194040793,-0.31549575742577657,-0.8951352715959537,0.9090459265338966,-0.9544853077467454,-0.56582692152746,-0.40121082625519827,21.2
-0.4997754461155184,-0.5535818778966879,-0.8794308194040793,-1.3173003242075767,-1.1274059009521893,0.5571174367136694,-0.9544853077467454,-0.56582692152746,-0.2526238449551183,19.3
-0.4997754461155184,-0.5535818778966879,-0.8794308194040793,-1.048081525899291,-1.1461374033196277,0.5571174367136694,-0.9544853077467454,-0.56582692152746,0.6343954070483891,20.0
-0.4997754461155184,-0.5535818778966879,-0.8794308194040793,-0.41645280679138363,0.8094314438409352,0.891180096671951,-0.9544853077467454,-0.56582692152746,1.681258229844407,16.6
-0.4997754461155184,-0.5535818778966879,-0.8794308194040793,-1.5243917075216442,-0.07094916742866678,1.1170835898152165,-0.9544853077467454,-0.56582692152746,1.0959155762380313,19.4
1.3371642615860841,-0.7599105224639634,-0.9805903509044407,-0.5898918403169155,-0.6815961446071566,1.529415599644878,-0.8820787663409703,-1.2144301261641453,0.47680315415436475,19.7
1.3371642615860841,-0.7599105224639634,-0.9805903509044407,-0.1964182120201871,-0.03348616269379009,1.529415599644878,-0.8820787663409703,-1.2144301261641453,-0.42822664103703123,20.5
1.3371642615860841,-0.7599105224639634,-0.9805903509044407,0.8286841353844464,-1.603186061085123,1.529415599644878,-0.8820787663409703,-1.2144301261641453,-1.3625235689087458,25.0
1.3371642615860841,-0.7599105224639634,-0.9805903509044407,-0.4992893601170107,-1.59194715966466,1.529415599644878,-0.8820787663409703,-1.2144301261641453,-0.6533584308856372,23.4
1.6870575392435323,-0.8427669072901921,-0.8232310796816563,-0.11875894327741347,-1.299735722732622,2.0966415185315963,-0.5852119465772921,0.4955237769689366,-1.0068153409479486,23.3
1.6870575392435323,-0.8427669072901921,-0.8232310796816563,-0.6830829628082471,-0.6254016375048416,1.595944547035551,-0.5852119465772921,0.4955237769689366,-0.47550431690523826,19.6
1.6870575392435323,-0.8427669072901921,-0.8232310796816563,-1.1645704290134538,0.0863954524578154,1.7623519908925283,-0.5852119465772921,0.4955237769689366,0.40926361719978316,18.7
1.6870575392435323,-0.8427669072901921,-0.8232310796816563,-0.5821259134426378,1.1053891812464611,1.5315708426123509,-0.5852119465772921,0.4955237769689366,0.6996836261044848,16.0
1.6870575392435323,-0.8427669072901921,-0.8232310796816563,0.6863088093560258,0.14633626003361785,1.7624087078127253,-0.5852119465772921,0.4955237769689366,-1.0360824736282672,22.2
1.6870575392435323,-0.8427669072901921,-0.8232310796816563,1.4784333505323315,-0.7677610554973731,2.1908483229782356,-0.5852119465772921,0.4955237769689366,-0.41246741574762874,25.0
0.593641046564007,-0.6900512176104764,-1.3177887892389786,-0.8099264350881121,-1.59194715966466,1.3497931133820806,-0.14353204400206365,0.023812355414982375,-0.7276519215356771,22.0
0.593641046564007,-0.6900512176104764,-1.3177887892389786,-1.545100845853051,-1.0150168867475593,1.3497931133820806,-0.14353204400206365,0.023812355414982375,0.3957557098088667,17.4
0.593641046564007,-0.6900512176104764,-1.3177887892389786,-0.791805939048132,-1.1573763047400905,1.3497931133820806,-0.14353204400206365,0.023812355414982375,-0.5723109865401391,20.9
-0.4997754461155184,0.08002577077447325,-1.2728289974610403,0.5853517599904164,-2.1463996297408348,0.6631213605612126,-0.43315820962516427,0.20070413849771548,-1.0383337915267534,24.2
-0.4997754461155184,0.08002577077447325,-1.2728289974610403,-0.5950691248997667,-1.738052878130679,0.6631213605612126,-0.43315820962516427,0.20070413849771548,-0.3269173356051583,21.7
-0.4997754461155184,0.08002577077447325,-1.2728289974610403,-0.3258503265914788,-2.1014440240589827,0.6631213605612126,-0.43315820962516427,0.20070413849771548,-1.3084919393450807,22.8
-0.4997754461155184,0.08002577077447325,-1.2728289974610403,0.1401052858651722,-2.1613848316347855,0.6631213605612126,-0.43315820962516427,0.20070413849771548,-0.8537257238508964,23.4
-0.4997754461155184,0.40820204008620276,-1.0030702467934098,0.21258727002509473,-2.168877432581761,0.07564750116428927,0.2402226254485447,-0.09411549997350566,-1.0248258841358369,24.1
-0.4997754461155184,0.40820204008620276,-1.0030702467934098,0.2462396198136304,-0.7078202479215703,0.21806368777808297,0.2402226254485447,-0.09411549997350566,-0.5385412180628482,21.4
-0.4997754461155184,0.40820204008620276,-1.0030702467934098,0.22811912377365037,0.39733839175729174,-0.03738932078763855,0.2402226254485447,-0.09411549997350566,0.14360810517842817,20.0
-0.4997754461155184,0.40820204008620276,-1.0030702467934098,-0.13170215473454241,-0.6778498441336691,-0.01566674035232101,0.2402226254485447,-0.09411549997350566,-0.2391159375642022,20.8
-0.4997754461155184,0.40820204008620276,-1.0030702467934098,0.1064529360766365,-0.3818921067281431,0.5081707345839588,0.2402226254485447,-0.09411549997350566,0.22690686742241223,21.2
-0.4997754461155184,0.40820204008620276,-1.0030702467934098,-0.8202810042538167,-1.0225094876945344,0.21806368777808297,0.2402226254485447,-0.09411549997350566,-0.5025201316870712,20.3
1.6870575392435323,-0.8866320521981955,-1.1267096741827405,1.387830870332429,-1.138644802372652,0.7274383480642159,-0.6069339089990247,0.08277628310922744,-1.3602722510102598,28.0
1.6870575392435323,-0.8866320521981955,-1.1267096741827405,1.1082575028584365,0.24374007234429754,0.7274383480642159,-0.6069339089990247,0.08277628310922744,-0.9257678966024504,23.9
1.6870575392435323,-0.8866320521981955,-1.1267096741827405,0.2876578964764439,-1.1873467085279916,0.7274383480642159,-0.6069339089990247,0.08277628310922744,-1.0383337915267534,24.8
1.6870575392435323,-0.8866320521981955,-1.1267096741827405,-0.0618088128660443,-0.6441331398722798,0.7274383480642159,-0.6069339089990247,0.08277628310922744,-0.8604796775463547,22.9
-0.4997754461155184,-0.9467435470721263,-0.8681908714595947,0.5128697758304939,-0.5954312337169403,0.375056122882416,-0.8531161497786601,-0.2120433553619937,-0.38545160096579617,23.9
-0.4997754461155184,-0.9467435470721263,-0.8681908714595947,1.1367325680641212,-0.2919808953644391,0.18125440657045583,-0.8531161497786601,-0.2120433553619937,-1.0811088315979884,26.6
-0.4997754461155184,-0.9467435470721263,-0.8681908714595947,-0.4552824411627728,-0.7040739474480826,0.17529912994980712,-0.8531161497786601,-0.2120433553619937,0.3439753981436872,22.5
-0.4997754461155184,-0.9467435470721263,-0.8681908714595947,-0.18088635827163146,-0.2657567920500256,-0.21014905970664122,-0.8531161497786601,-0.2120433553619937,-0.6511071129871512,22.2
-0.4997754461155184,-1.12220412670414,-0.41859295368021143,2.1126507119316633,0.8394018476288364,-0.3949895026275306,-0.6865811045453774,-0.6247908492217029,-1.3129945751420526,23.6
-0.4997754461155184,-1.12220412670414,-0.41859295368021143,2.299032956914324,-0.02973986222030237,-0.3990731208816896,-0.6865811045453774,-0.6247908492217029,-1.2679682171723314,28.7
-0.4997754461155184,-1.12220412670414,-0.41859295368021143,0.5853517599904164,0.0826491519843274,-0.581815037755303,-0.6865811045453774,-0.6247908492217029,-0.5678083507431667,22.6
-0.4997754461155184,-1.12220412670414,-0.41859295368021143,0.5542880524933074,0.3748605889163659,-0.5819284715956963,-0.6865811045453774,-0.6247908492217029,-0.7051387425508167,22.0
1.9494774974866185,0.7672463743331939,-0.6995916522923258,0.6500678172760634,-0.38563840720163084,-0.25648678350730586,-0.6865811045453774,-0.3889351384447268,-0.7141440141447607,22.9
1.9494774974866185,0.7672463743331939,-0.6995916522923258,0.052091447956694036,-1.3109746241530849,-0.25648678350730586,-0.6865811045453774,-0.3889351384447268,-1.1531510043495423,25.0
1.9494774974866185,0.7672463743331939,-0.6995916522923258,0.15045985503087442,0.5022348050149463,-0.2853556958874018,-0.6865811045453774,-0.3889351384447268,-0.16707376481264824,20.6
-0.4997754461155184,-1.2066851465269615,-0.9131506632375331,1.1237893566069923,-0.22829378731514893,-0.35330256628299117,-0.6431371797019122,-0.5068629938332149,-1.0540930168161557,28.4
-0.4997754461155184,-1.2066851465269615,-0.9131506632375331,-0.07216338203174653,0.2137696685563958,-0.35330256628299117,-0.6431371797019122,-0.5068629938332149,0.00177507757380624,21.4
-0.4997754461155184,-0.28551710345888887,-0.07015456740118889,1.387830870332429,0.599638617325626,-0.7601897517737739,0.13885346748045946,1.203090909299867,-0.4304779589355172,27.5
-0.4997754461155184,-0.28551710345888887,-0.07015456740118889,1.527617554069423,0.27745677660568624,-0.7157804032597952,0.13885346748045946,1.203090909299867,-0.8244585911705777,26.5
-0.4997754461155184,-0.28551710345888887,-0.07015456740118889,-0.13946808160882024,0.8806111528372011,-0.7959781284178614,0.13885346748045946,1.203090909299867,0.4745518362558787,19.3
-0.4997754461155184,-0.28551710345888887,-0.07015456740118889,-0.0618088128660443,0.9780149651478802,-0.962555723035429,0.13885346748045946,1.203090909299867,0.22465554952392622,20.1
-0.4997754461155184,-0.28551710345888887,-0.07015456740118889,-0.8798197769566102,1.2290170968715541,-1.1407035693731133,0.13885346748045946,1.203090909299867,1.1567011594971548,19.5
-0.4997754461155184,-0.28551710345888887,-0.07015456740118889,-0.918649411327997,1.0491946741441462,-1.0816612554483986,0.13885346748045946,1.203090909299867,1.6497397792656021,19.5
-0.4997754461155184,-0.28551710345888887,-0.07015456740118889,-0.1653545045230781,0.7981925424204723,-1.1319124467426325,0.13885346748045946,1.203090909299867,0.6208874996574727,20.4
-0.4997754461155184,-0.28551710345888887,-0.07015456740118889,0.7329043706016904,1.2440022987655044,-0.9558064095320273,0.13885346748045946,1.203090909299867,0.21114764213300974,19.8
-0.4997754461155184,-0.28551710345888887,-0.07015456740118889,0.09868700920235868,1.0229705708297323,-0.8921700250713835,0.13885346748045946,1.203090909299867,0.9495799128364376,19.4
-0.4997754461155184,-0.28551710345888887,-0.07015456740118889,0.010673171293880514,-0.35566800341372956,-0.7601897517737739,0.13885346748045946,1.203090909299867,0.3754938487224922,21.7
-0.4997754461155184,-0.04994502895294451,0.23332402709989525,1.3567671628353177,0.663325725374916,-0.817076822731016,0.48640486622818024,-0.6247908492217029,-0.2638804344475488,22.8
-0.4997754461155184,-0.04994502895294451,0.23332402709989525,-0.7193239548882072,1.0866576788790228,-1.0008963610883657,0.48640486622818024,-0.6247908492217029,1.0981668941365177,18.8
-0.4997754461155184,-0.04994502895294451,0.23332402709989525,-0.25595698472298295,1.1803151907162146,-0.8905252343856807,0.48640486622818024,-0.6247908492217029,1.2962828692032906,18.7
-0.4997754461155184,-0.04994502895294451,0.23332402709989525,0.16340306648800337,0.7607295376855956,-1.0558550567589218,0.48640486622818024,-0.6247908492217029,-0.19859221539145322,18.5
-0.4997754461155184,-0.04994502895294451,0.23332402709989525,-0.038511032243210834,0.3224123822875384,-0.7872437227075769,0.48640486622818024,-0.6247908492217029,0.15936733046783028,21.2
-0.4997754461155184,-0.04994502895294451,0.23332402709989525,-0.43975058741421713,0.7007887301097926,-0.7774316955135563,0.48640486622818024,-0.6247908492217029,-0.2323619838687438,19.2
-0.4997754461155184,-0.04994502895294451,0.23332402709989525,-1.1904568519277117,0.04893244772293871,-0.7707390989303513,0.48640486622818024,-0.6247908492217029,0.5128242405301418,19.3
-0.4997754461155184,2.4909841057180704,0.6154822572123704,-0.8306355734195189,0.21751596902988377,-1.0551744537165622,-1.2803147440727336,0.14174021080347252,0.6839244008150822,22.0
-0.4997754461155184,2.4909841057180704,0.6154822572123704,-0.4837575063684573,0.7569832372121076,-1.0893747565951433,-1.2803147440727336,0.14174021080347252,0.6614112218302217,20.3
-0.4997754461155184,2.4909841057180704,0.6154822572123704,-0.5950691248997667,1.0866576788790228,-1.1520469534124438,-1.2803147440727336,0.14174021080347252,1.4853935726761196,20.5
-0.4997754461155184,2.4909841057180704,0.6154822572123704,-0.8073377927966877,1.1953003926101649,-1.1977607910909456,-1.2803147440727336,0.14174021080347252,1.4065974462291073,18.8
-0.4997754461155184,2.4909841057180704,0.6154822572123704,-0.530353067614122,0.9180741575720778,-1.205360858397297,-1.2803147440727336,0.14174021080347252,0.7829823883484691,21.4
-0.4997754461155184,1.8801213469992077,1.098800018825208,-1.2888252590018943,1.2027929935571404,-1.3214036771196473,0.5226081369310678,1.3799826923826,1.3187960481881515,16.2
-0.4997754461155184,1.8801213469992077,1.098800018825208,0.6215927520703788,1.3076894068147948,-1.3076781824320574,0.5226081369310678,1.3799826923826,0.9135588264606607,18.0
-0.4997754461155184,1.8801213469992077,1.098800018825208,-1.4337892273217416,1.1540910874018007,-1.2127340580228618,0.5226081369310678,1.3799826923826,1.577697606514048,14.3
-0.4997754461155184,1.8801213469992077,1.098800018825208,0.691486093938877,1.311435707288283,-1.1341244066303018,0.5226081369310678,1.3799826923826,0.2854411327830497,19.2
-0.4997754461155184,1.8801213469992077,1.098800018825208,0.3497853114706642,1.2664801016064309,-1.0476311033304073,0.5226081369310678,1.3799826923826,0.20889632423452373,19.6
-0.4997754461155184,1.8801213469992077,1.098800018825208,0.4688628568762537,1.2739727025534062,-1.0156427603394955,0.5226081369310678,1.3799826923826,-0.04775391619288722,23.0
-0.4997754461155184,1.8801213469992077,1.098800018825208,-0.9548904034079595,1.1803151907162146,-0.934821149059266,0.5226081369310678,1.3799826923826,0.8325113821151622,18.4
-0.4997754461155184,1.8801213469992077,1.098800018825208,0.3730830920934977,1.285211603973869,-1.1385483264056406,0.5226081369310678,1.3799826923826,1.2670157365229722,18.1
-0.4997754461155184,1.8801213469992077,1.098800018825208,-0.644253328436858,1.1091354817199486,-1.2201072576484266,0.5226081369310678,1.3799826923826,1.2535078291320552,17.4
-0.4997754461155184,1.8801213469992077,1.098800018825208,0.6811315247731724,1.2927042049208446,-1.2865227711987062,0.5226081369310678,1.3799826923826,0.7334533945817757,17.1
-0.4997754461155184,1.8801213469992077,1.098800018825208,-0.8642879232080546,1.285211603973869,-1.38929383059504,0.5226081369310678,1.3799826923826,2.248590340262894,13.3
-0.4997754461155184,1.8801213469992077,1.098800018825208,-0.10322708952885783,1.2739727025534062,-1.3892371136748431,0.5226081369310678,1.3799826923826,1.6047134212958811,17.8
-0.4997754461155184,1.8801213469992077,1.098800018825208,-0.043688316826061946,1.112881782193436,-1.4214523243465416,0.5226081369310678,1.3799826923826,2.887964623432935,14.0
-0.4997754461155184,1.5048306627862889,3.8750671611129013,-1.5373349189787733,1.1615836883487762,-1.470342309556056,0.27642589615143226,-2.4526726077432746,2.2778574729432126,15.4
-0.4997754461155184,1.5048306627862889,3.8750671611129013,-0.17829771598020705,1.25149489971248,-1.4179925922145458,0.27642589615143226,-2.4526726077432746,0.6231388175559587,21.5
-0.4997754461155184,1.5048306627862889,0.8852410078800007,-0.32326168430005436,1.3526450124966471,-1.3389859223806095,0.27642589615143226,-2.4526726077432746,-1.1036220105828491,24.3
-0.4997754461155184,1.5048306627862889,3.8750671611129013,0.8260954930930198,1.3526450124966471,-1.3341082672436972,0.27642589615143226,-2.4526726077432746,-0.8874954923281875,23.3
-0.4997754461155184,1.5048306627862889,0.8852410078800007,-0.8720538500823324,1.0454483736706581,-0.9619885538334623,0.27642589615143226,-2.4526726077432746,0.06931461452838819,22.7
-0.4997754461155184,-1.0182274869222059,-0.18255404684603488,-1.6020509762644202,0.9218204580455652,-0.863244395771091,-0.4983240968903619,-1.3323579815526332,0.7559665735666362,23.1
-0.4997754461155184,-1.0182274869222059,-0.18255404684603488,0.582763117698992,0.7569832372121076,-0.8347725018323715,-0.4983240968903619,-1.3323579815526332,-0.5160280390779877,23.6
-0.4997754461155184,-1.0182274869222059,-0.18255404684603488,-0.8591106386252034,0.18005296429500708,-0.8032378942030328,-0.4983240968903619,-1.3323579815526332,-0.38094896516882376,22.6
-0.4997754461155184,-1.0182274869222059,-0.18255404684603488,0.9192866155843513,-1.1536300042666028,-0.5591282696766421,-0.4983240968903619,-1.3323579815526332,-1.3512669794163157,29.4
-0.4997754461155184,-1.0182274869222059,-0.18255404684603488,-0.4423392297056438,-0.6254016375048416,-0.31944256492558987,-0.4983240968903619,-1.3323579815526332,-0.2751370239399792,23.2
-0.4997754461155184,-1.0182274869222059,-0.18255404684603488,0.32131024626498195,0.3561290865489276,-0.4540885334724422,-0.4983240968903619,-1.3323579815526332,-1.135140461161654,24.6
-0.4997754461155184,-1.0182274869222059,-0.18255404684603488,1.7321202950920662,0.3935920912838043,-0.6822039865033773,-0.4983240968903619,-1.3323579815526332,-0.9933074335570322,29.9
-0.4997754461155184,-1.2765444513804485,-0.429832901624696,-1.5192144229387932,0.9705223642009048,-0.6410275024406078,-1.244111473369846,-0.6247908492217029,0.5961230027741261,26.4
-0.4997754461155184,-1.2765444513804485,-0.429832901624696,-0.09804980494600671,0.18379926476849454,-0.4755275293067766,-1.244111473369846,-0.6247908492217029,0.40926361719978316,29.6
3.436523927530773,-1.117330221714362,-1.0030702467934098,1.5302061963608495,-0.8539259663875893,-0.1868951224260136,0.2402226254485447,-2.157852969272054,-1.0473390631206976,32.0
3.436523927530773,-1.117330221714362,-1.0030702467934098,0.9451730384986092,-1.3034820232061095,0.2544192336241369,0.2402226254485447,-2.157852969272054,-1.5246184575997423,29.8
3.436523927530773,-1.117330221714362,-1.0030702467934098,1.418894577829538,-1.239794915156819,1.3394706339062898,0.2402226254485447,-2.157852969272054,-1.4953513249194235,30.5
-0.4997754461155184,0.04428380084943329,-0.41859295368021143,-0.7762740852995764,-1.5582304554032709,-0.0979629915576632,-0.6358965255613347,-0.15307942766774862,-0.10403686365503871,22.6
-0.4997754461155184,0.04428380084943329,-0.41859295368021143,0.3497853114706642,-0.4268477124099952,0.13429279664762747,-0.6358965255613347,-0.15307942766774862,-0.0815236846701778,24.4
-0.4997754461155184,0.04428380084943329,-0.41859295368021143,-1.0558474527735666,0.3299049832345138,0.13429279664762747,-0.6358965255613347,-0.15307942766774862,1.5146607053564383,22.5
-0.4997754461155184,0.04428380084943329,-0.41859295368021143,0.47662878375053147,-1.1836004080545042,-0.0979629915576632,-0.6358965255613347,-0.15307942766774862,-0.43948323052946126,28.1
-0.4997754461155184,0.04428380084943329,-0.41859295368021143,-0.022979178494655184,-0.8052240602322497,-0.0979629915576632,-0.6358965255613347,-0.15307942766774862,-0.41922136944308674,25.0
-0.4997754461155184,0.5804133497250312,0.267043870933349,1.1677962755612326,0.7944462419469843,-0.39532980414871044,-0.6431371797019122,-1.4502858369411233,-0.36969237567639374,28.7
-0.4997754461155184,-0.668930962654771,-0.21627389067948866,1.1056688605670122,0.6333553215870147,-0.4798380152417222,-0.41867690134400926,-0.860646559998681,-0.8402178164599802,30.1
-0.4997754461155184,-0.668930962654771,-0.24999373451294246,2.5164789093940962,0.599638617325626,-0.511826358232634,-0.41867690134400926,-0.860646559998681,-1.1193812358722515,31.6
-0.4997754461155184,-0.668930962654771,-0.24999373451294246,0.9348184693329047,-1.59194715966466,-0.42141958743917035,-0.41867690134400926,-0.860646559998681,-1.7047238894786272,31.5
-0.4997754461155184,-0.668930962654771,-0.24999373451294246,-0.5432962790712509,0.15757516145408076,-0.25331063597629344,-0.41867690134400926,-0.860646559998681,0.0715659324268742,24.3
-0.4997754461155184,-0.668930962654771,-0.24999373451294246,3.16105083995913,0.48724960312099597,-0.25331063597629344,-0.41867690134400926,-0.860646559998681,-1.3692775226042042,31.7
-0.4997754461155184,-0.668930962654771,-0.21627389067948866,-0.2714888384715363,-0.0896806697961051,-0.26442715233483727,-0.41867690134400926,-0.860646559998681,-0.1017855457565523,24.0
-0.4997754461155184,-0.668930962654771,-0.21627389067948866,3.0212641562221343,0.28869567802614915,0.01694548876075405,-0.41867690134400926,-0.860646559998681,-1.486346053325479,31.5
2.1244241363153424,-0.8752596072220465,-1.1042297782937713,0.7510248666416706,-1.7005898733958023,1.175048282256195,-0.46936148032805186,-1.3323579815526332,-1.1193812358722515,23.7
2.1244241363153424,-0.8752596072220465,-1.1042297782937713,1.0746051530699008,-0.8127166611792249,1.175048282256195,-0.46936148032805186,-1.3323579815526332,-0.8919981281251594,23.3
2.1244241363153424,-0.8752596072220465,-1.1042297782937713,1.827900059874822,-0.3594143038872173,1.2579684195837006,-0.46936148032805186,-1.3323579815526332,0.010780349167750688,22.0
2.1244241363153424,-0.8752596072220465,-1.1042297782937713,-0.24819105784870515,0.04518614724945072,1.2579684195837006,-0.46936148032805186,-1.3323579815526332,0.24041477481332868,20.1
2.1244241363153424,-0.8752596072220465,-1.1042297782937713,0.4326218647962913,-0.4118625105160446,1.6546465594390858,-0.46936148032805186,-1.3323579815526332,-0.0252407372080263,22.2
2.1244241363153424,-0.8752596072220465,-1.1042297782937713,0.5232243449961962,-2.1014440240589827,1.6546465594390858,-0.46936148032805186,-1.3323579815526332,-1.3827854299951203,23.7
1.4246375810004461,-0.7241685525389234,-1.0705099344603175,-1.5476894881444776,0.4722644012270451,2.1761019237271064,-0.25214185611072637,0.14174021080347252,0.26292795379818923,17.6
1.4246375810004461,-0.7241685525389234,-1.0705099344603175,-1.5166257806473664,0.2362474713973221,2.1761019237271064,-0.25214185611072637,0.14174021080347252,1.6047134212958811,18.5
1.4246375810004461,-0.7241685525389234,-1.0705099344603175,-0.21453870806016945,-1.0861965957438249,2.2331591454449384,-0.25214185611072637,0.14174021080347252,-0.48901222429615476,24.3
1.4246375810004461,-0.7241685525389234,-1.0705099344603175,0.09092108232808085,0.5734145140112122,2.2331591454449384,-0.25214185611072637,0.14174021080347252,-0.26613175234603476,20.5
1.4246375810004461,-0.7241685525389234,-1.0705099344603175,0.62677003665323,-0.5542219285085759,2.1032773981946047,-0.25214185611072637,0.14174021080347252,-0.4079647799506567,24.5
1.4246375810004461,-0.7241685525389234,-1.0705099344603175,1.3645330897095955,-1.738052878130679,2.1032773981946047,-0.25214185611072637,0.14174021080347252,-1.0743548779025305,26.2
